qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
"509,42,17,9,15,9,""113425"",""112788"",""113871"""
"510,42,21,4,3,10,""113168"",""112603"",""113953"""
"511,42,14,9,14,11,""113424"",""112873"",\N"
"512,42,23,7,11,12,""112851"",""112920"",\N"
"513,42,18,11,7,13,""113306"",""112998"",\N"
"514,42,3,3,16,14,""113128"",""113060"",\N"
"515,42,22,11,8,15,""113203"",""113201"",\N"
"516,42,19,8,23,16,""113164"",""113259"",\N"
"517,42,25,3,17,17,""113441"",\N,\N"
"518,42,11,8,22,18,""113477"",\N,\N"
"519,42,24,5,18,19,""113484"",\N,\N"
"520,42,26,5,19,20,""113712"",\N,\N"
"521,42,16,12,20,21,""114122"",\N,\N"
"522,42,27,12,21,22,""114597"",\N,\N"
"523,43,13,6,5,1,""115303"",""114822"",""115034"""
"524,43,1,1,2,2,""114805"",""114795"",""115104"""
"525,43,8,6,6,3,""114872"",""114828"",""115257"""
"526,43,9,2,10,4,""115778"",""115066"",""115493"""
"527,43,21,4,3,5,""116047"",""115227"",""115674"""
"528,43,5,4,4,6,""115524"",""115272"",""115826"""
"529,43,2,2,9,7,""115783"",""115149"",""115900"""
"530,43,15,7,12,8,""116118"",""115379"",""115935"""
"531,43,3,3,16,9,""116092"",""115331"",""116328"""
"532,43,4,1,1,10,""115322"",""115084"",\N"
"533,43,23,7,11,11,""115760"",""115534"",\N"
"534,43,18,11,7,12,""116113"",""115584"",\N"
"535,43,22,11,8,13,""116140"",""115761"",\N"
"536,43,17,9,15,14,""115746"",""115806"",\N"
"537,43,26,5,19,15,""115980"",""116049"",\N"
"538,43,14,9,14,16,""115915"",\N,\N"
"539,43,24,5,18,17,""116142"",\N,\N"
"540,43,25,3,17,18,""116241"",\N,\N"
"541,43,19,8,23,19,""116366"",\N,\N"
"542,43,27,12,21,20,""117826"",\N,\N"
"543,43,16,12,20,21,""117915"",\N,\N"
"544,43,11,8,22,22,""116244"",\N,\N"
"545,44,1,1,2,1,""119885"",""119400"",""119997"""
"546,44,8,6,6,2,""119753"",""119252"",""120099"""
"547,44,4,1,1,3,""119330"",""119152"",""120147"""
"548,44,13,6,5,4,""119790"",""119421"",""120265"""
"549,44,9,2,10,5,""120294"",""120054"",""120401"""
"550,44,23,7,11,6,""120513"",""119860"",""120516"""
"551,44,5,4,4,7,""120570"",""120077"",""120721"""
"552,44,21,4,3,8,""120842"",""120042"",""120775"""
"553,44,2,2,9,9,""120534"",""120178"",""120894"""
"554,44,15,7,12,10,""121150"",""120133"",""121240"""
"555,44,17,9,15,11,""120583"",""120235"",\N"
"556,44,14,9,14,12,""121154"",""120329"",\N"
"557,44,25,3,17,13,""120830"",""120350"",\N"
"558,44,22,11,8,14,""121169"",""120364"",\N"
"559,44,26,5,19,15,""120834"",""120515"",\N"
"560,44,24,5,18,16,""121160"",""120823"",\N"
"561,44,3,3,16,17,""121219"",\N,\N"
"562,44,18,11,7,18,""121335"",\N,\N"
"563,44,19,8,23,19,""121448"",\N,\N"
"564,44,16,12,20,20,""122019"",\N,\N"
"565,44,11,8,22,21,""122045"",\N,\N"
"566,44,27,12,21,22,""122586"",\N,\N"
"567,45,8,6,6,1,""131522"",""131237"",""131450"""
"568,45,4,1,1,2,""131074"",""130983"",""131741"""
"569,45,13,6,5,3,""131447"",""130912"",""131778"""
"570,45,2,2,9,4,""131889"",""131652"",""131840"""
"571,45,9,2,10,5,""131961"",""131444"",""132123"""
"572,45,17,9,15,6,""132629"",""131661"",""132476"""
"573,45,5,4,4,7,""132594"",""131783"",""132478"""
"574,45,15,7,12,8,""132381"",""131859"",""132501"""
"575,45,23,7,11,9,""132446"",""131843"",""132570"""
"576,45,1,1,2,10,""131587"",""131185"",""133833"""
"577,45,3,3,16,11,""132117"",""131978"",\N"
"578,45,25,3,17,12,""132173"",""131996"",\N"
"579,45,21,4,3,13,""132378"",""132010"",\N"
"580,45,22,11,8,14,""132674"",""132221"",\N"
"581,45,19,8,23,15,""132793"",""132451"",\N"
"582,45,11,8,22,16,""132678"",""132838"",\N"
"583,45,18,11,7,17,""132983"",\N,\N"
"584,45,26,5,19,18,""133038"",\N,\N"
"585,45,24,5,18,19,""133148"",\N,\N"
"586,45,14,9,14,20,""133151"",\N,\N"
"587,45,16,12,20,21,""134500"",\N,\N"
"588,45,28,12,21,22,""135940"",\N,\N"
"589,46,4,1,1,1,""120425"",""119661"",""119674"""
"590,46,1,1,2,2,""119570"",""119301"",""119781"""
"591,46,2,2,9,3,""120751"",""120322"",""120259"""
"592,46,8,6,6,4,""120435"",""120107"",""120410"""
"593,46,3,3,16,5,""120547"",""120188"",""120632"""
"594,46,23,7,11,6,""120449"",""120455"",""120714"""
"595,46,9,2,10,7,""120366"",""120703"",""120876"""
"596,46,21,4,3,8,""121645"",""120590"",""121079"""
"597,46,15,7,12,9,""120481"",""119951"",""121206"""
"598,46,17,9,15,10,""120794"",""120439"",""121256"""
"599,46,14,9,14,11,""121291"",""120718"",\N"
"600,46,5,4,4,12,""120285"",""120779"",\N"
"601,46,25,3,17,13,""121243"",""120865"",\N"
"602,46,13,6,5,14,""120408"",""121021"",\N"
"603,46,19,8,23,15,""121018"",""121127"",\N"
"604,46,24,5,18,16,""121730"",""121993"",\N"
"605,46,18,11,7,17,""121737"",\N,\N"
"606,46,22,11,8,18,""121877"",\N,\N"
"607,46,11,8,22,19,""122143"",\N,\N"
"608,46,20,5,19,20,""122177"",\N,\N"
"609,46,16,12,20,21,""122737"",\N,\N"
"610,46,29,12,21,22,""123774"",\N,\N"
"611,47,13,6,5,1,""127488"",""127039"",""127329"""
"612,47,1,1,2,2,""127513"",""126936"",""127373"""
"613,47,8,6,6,3,""127294"",""126902"",""127546"""
"614,47,4,1,1,4,""127328"",""126841"",""127574"""
"615,47,9,2,10,5,""127997"",""127253"",""127722"""
"616,47,2,2,9,6,""128099"",""127253"",""128037"""
"617,47,5,4,4,7,""128127"",""127039"",""128491"""
"618,47,3,3,16,8,""128275"",""127750"",""128501"""
"619,47,15,7,12,9,""128318"",""127801"",""128740"""
"620,47,21,4,3,10,""128313"",""127880"",""129322"""
"621,47,19,8,23,11,""128304"",""128002"",\N"
"622,47,17,9,15,12,""128500"",""128013"",\N"
"623,47,14,9,14,13,""128395"",""128100"",\N"
"624,47,25,3,17,14,""128360"",""128390"",\N"
"625,47,24,5,18,15,""128798"",\N,\N"
"626,47,23,7,11,16,""128809"",\N,\N"
"627,47,11,8,22,17,""128953"",\N,\N"
"628,47,20,5,19,18,""129408"",\N,\N"
"629,47,16,12,20,19,""129861"",\N,\N"
"630,47,29,12,21,20,""131479"",\N,\N"
"631,47,18,11,7,21,""128373"",""128220"",\N"
"632,47,22,11,8,22,""128792"",""128188"",\N"
"633,48,4,1,1,1,""121718"",""121356"",""121997"""
"634,48,1,1,2,2,""121956"",""121746"",""122034"""
"635,48,13,6,5,3,""122309"",""121993"",""122549"""
"636,48,2,2,9,4,""123107"",""122466"",""123174"""
"637,48,8,6,6,5,""122673"",""122369"",""123183"""
"638,48,9,2,10,6,""123088"",""122400"",""123446"""
"639,48,5,4,4,7,""123505"",""123134"",""124102"""
"640,48,3,3,16,8,""123333"",""122748"",""124382"""
"641,48,15,7,12,9,""123724"",""123107"",""124555"""
"642,48,18,11,7,10,""123639"",""123021"",""125165"""
"643,48,17,9,15,11,""123575"",""123166"",\N"
"644,48,22,11,8,12,""123474"",""123176"",\N"
"645,48,25,3,17,13,""123739"",""123209"",\N"
"646,48,19,8,23,14,""123646"",""123274"",\N"
"647,48,21,4,3,15,""123559"",""123325"",\N"
"648,48,20,5,19,16,""123578"",""123351"",\N"
"649,48,11,8,22,17,""123749"",\N,\N"
"650,48,23,7,11,18,""123787"",\N,\N"
"651,48,24,5,18,19,""123886"",\N,\N"
"652,48,14,9,14,20,""124019"",\N,\N"
"653,48,16,12,20,21,""124699"",\N,\N"
"654,48,29,12,21,22,""125084"",\N,\N"
"655,49,8,6,6,1,""146242"",""145070"",""145994"""
"656,49,13,6,5,2,""146060"",""145173"",""146011"""
"657,49,4,1,1,3,""146058"",""145442"",""146091"""
"658,49,1,1,2,4,""146437"",""145132"",""146406"""
"659,49,3,3,16,5,""146950"",""146469"",""147334"""
"660,49,2,2,9,6,""146923"",""145994"",""147409"""
"661,49,17,9,15,7,""147084"",""146426"",""147524"""
"662,49,15,7,12,8,""147143"",""146480"",""147798"""
"663,49,5,4,4,9,""146971"",""146240"",""148505"""
"664,49,23,7,11,10,""147300"",""146618"",\N"
"665,49,14,9,14,11,""147340"",""146800"",\N"
"666,49,18,11,7,12,""147474"",""146955"",\N"
"667,49,24,5,18,13,""147576"",""147115"",\N"
"668,49,9,2,10,14,""146707"",""145885"",""146996"""
"669,49,25,3,17,15,""147522"",""147394"",\N"
"670,49,20,5,19,16,""147581"",\N,\N"
"671,49,22,11,8,17,""147954"",\N,\N"
"672,49,11,8,22,18,""147980"",\N,\N"
"673,49,16,12,20,19,""148044"",\N,\N"
"674,49,19,8,23,20,""148199"",\N,\N"
"675,49,29,12,21,21,""149557"",\N,\N"
"676,49,21,4,3,22,""147143"",""146603"",\N"
"677,50,1,1,2,1,""125489"",""124753"",""125368"""
"678,50,4,1,1,2,""125379"",""124806"",""125438"""
"679,50,8,6,6,3,""125390"",""124988"",""125516"""
"680,50,13,6,5,4,""125359"",""125049"",""125765"""
"681,50,2,2,9,5,""125971"",""125248"",""126505"""
"682,50,18,11,7,6,""126614"",""125454"",""126913"""
"683,50,17,9,15,7,""125970"",""125535"",""126914"""
"684,50,20,5,19,8,""126025"",""125909"",""126973"""
"685,50,9,2,10,9,""126300"",""125530"",""127225"""
"686,50,21,4,3,10,""126909"",""126033"",\N"
"687,50,5,4,4,11,""127223"",""126232"",\N"
"688,50,14,9,14,12,""126904"",""126247"",\N"
"689,50,15,7,12,13,""126711"",""126253"",\N"
"690,50,24,5,18,14,""127234"",""126948"",\N"
"691,50,23,7,11,15,""127191"",\N,\N"
"692,50,3,3,16,16,""126579"",""125816"",""126728"""
"693,50,22,11,8,17,""127323"",\N,\N"
"694,50,25,3,17,18,""127454"",\N,\N"
"695,50,19,8,23,19,""127564"",\N,\N"
"696,50,16,12,20,20,""128628"",\N,\N"
"697,50,11,8,22,21,""128762"",\N,\N"
"698,50,29,12,21,22,""129668"",\N,\N"
"699,51,1,1,2,1,""135798"",""135898"",""135908"""
"700,51,8,6,6,2,""135692"",""135381"",""136044"""
"701,51,13,6,5,3,""135792"",""135796"",""136221"""
"702,51,4,1,1,4,""135809"",""135845"",""136576"""
"703,51,14,9,14,5,""136930"",""136252"",""137619"""
"704,51,23,7,11,6,""137135"",""136709"",""138013"""
"705,51,17,9,15,7,""137199"",""136602"",""138153"""
"706,51,2,2,9,8,""136737"",""136217"",""138455"""
"707,51,9,2,10,9,""136309"",""136116"",""138472"""
"708,51,18,11,7,10,""137092"",""136771"",""139285"""
"709,51,24,5,18,11,""137047"",""136862"",\N"
"710,51,15,7,12,12,""137209"",""136959"",\N"
"711,51,5,4,4,13,""137225"",""136991"",\N"
"712,51,19,8,23,14,""137203"",""137247"",\N"
"713,51,3,3,16,15,""137144"",""137483"",\N"
"714,51,22,11,8,16,""137251"",\N,\N"
"715,51,20,5,19,17,""137006"",""136891"",\N"
"716,51,21,4,3,18,""137290"",\N,\N"
"717,51,25,3,17,19,""137456"",\N,\N"
"718,51,11,8,22,20,""138218"",\N,\N"
"719,51,16,12,20,21,""138668"",\N,\N"
"720,51,29,12,21,22,""139336"",\N,\N"
"721,52,13,6,5,1,""112303"",""112374"",""111931"""
"722,52,1,1,2,2,""113033"",""112296"",""112082"""
"723,52,8,6,6,3,""113016"",""112161"",""112322"""
"724,52,4,1,1,4,""112895"",""112637"",""112356"""
"725,52,17,9,15,5,""113081"",""112683"",""112928"""
"726,52,2,2,9,6,""113472"",""112888"",""113081"""
"727,52,9,2,10,7,""113085"",""112641"",""113129"""
"728,52,15,7,12,8,""113470"",""112832"",""113195"""
"729,52,14,9,14,9,""113264"",""112846"",""113272"""
"730,52,3,3,16,10,""113707"",""112752"",""113477"""
"731,52,22,11,8,11,""113661"",""112932"",\N"
"732,52,21,4,3,12,""113482"",""112968"",\N"
"733,52,20,5,19,13,""113853"",""113058"",\N"
"734,52,24,5,18,14,""113607"",""113251"",\N"
"735,52,23,7,11,15,""113767"",""113315"",\N"
"736,52,18,11,7,16,""114054"",""113469"",\N"
"737,52,5,4,4,17,""114078"",\N,\N"
"738,52,11,8,22,18,""114098"",\N,\N"
"739,52,6,3,17,19,""114417"",\N,\N"
"740,52,19,8,23,20,""114596"",\N,\N"
"741,52,16,12,20,21,""115217"",\N,\N"
"742,52,29,12,21,22,""115487"",\N,\N"
"743,53,30,6,5,1,""133310"",""132025"",""131431"""
"744,53,13,6,6,2,""133579"",""132014"",""131478"""
"745,53,18,11,12,3,""132603"",""132025"",""131549"""
"746,53,4,4,1,4,""132433"",""131215"",""131702"""
"747,53,31,1,4,5,""133233"",""131487"",""132164"""
"748,53,22,11,11,6,""133922"",""132322"",""132579"""
"749,53,17,3,9,7,""133454"",""132309"",""133006"""
"750,53,32,9,15,8,""134308"",""132106"",""133112"""
"751,53,21,4,2,9,""132934"",""131831"",""133496"""
"752,53,2,2,16,10,""133374"",""131958"",""133926"""
"753,53,35,2,17,11,""133882"",""132456"",\N"
"754,53,3,3,10,12,""132945"",""132620"",\N"
"755,53,14,9,14,13,""133678"",""132850"",\N"
"756,53,15,7,8,14,""133987"",""133066"",\N"
"757,53,24,5,20,15,""134439"",""133416"",\N"
"758,53,26,5,21,16,""133995"",""134606"",\N"
"759,53,23,7,7,17,""134702"",\N,\N"
"760,53,27,13,19,18,""135724"",\N,\N"
"761,53,33,13,18,19,""135900"",\N,\N"
"762,53,11,8,22,20,""137411"",\N,\N"
"763,53,34,8,23,21,""140270"",\N,\N"
764,53,8,1,3,22,\N,\N,\N
"765,54,21,4,2,1,""135488"",""133623"",""133840"""
"766,54,18,11,12,2,""135023"",""133527"",""133986"""
"767,54,3,3,10,3,""135105"",""134563"",""134626"""
"768,54,30,6,5,4,""135810"",""134574"",""134668"""
"769,54,17,3,9,5,""135252"",""134279"",""134672"""
"770,54,31,1,4,6,""134536"",""134568"",""134916"""
"771,54,8,1,3,7,""134667"",""134351"",""134983"""
"772,54,4,4,1,8,""135514"",""133997"",""135747"""
"773,54,32,9,15,9,""135171"",""134537"",""138715"""
"774,54,23,7,7,10,""135214"",""134586"",\N"
"775,54,14,9,14,11,""134839"",""134614"",\N"
"776,54,22,11,11,12,""135526"",""134683"",\N"
"777,54,15,7,8,13,""135517"",""134702"",\N"
"778,54,35,2,17,14,""135391"",""134752"",\N"
"779,54,2,2,16,15,""135588"",""134783"",\N"
"780,54,13,6,6,16,""135091"",\N,\N"
"781,54,26,5,21,17,""136297"",\N,\N"
"782,54,24,5,20,18,""136581"",\N,\N"
"783,54,27,13,19,19,""137426"",\N,\N"
"784,54,33,13,18,20,""137819"",\N,\N"
"785,54,11,8,22,21,""139011"",\N,\N"
"786,54,34,8,23,22,""140720"",\N,\N"
"787,55,18,11,12,1,""128081"",""126337"",""125229"""
"788,55,21,4,2,2,""127765"",""126196"",""125635"""
"789,55,4,4,1,3,""128569"",""125729"",""125778"""
"790,55,8,1,3,4,""127193"",""126161"",""125822"""
"791,55,31,1,4,5,""127079"",""125902"",""125976"""
"792,55,23,7,7,6,""128007"",""126596"",""126612"""
"793,55,17,3,9,7,""127669"",""126075"",""126937"""
"794,55,2,2,16,8,""127796"",""126014"",""127579"""
"795,55,35,2,17,9,""128460"",""126714"",""129239"""
"796,55,15,7,8,10,""127748"",""126327"",\N"
"797,55,30,6,5,11,""128228"",""126718"",\N"
"798,55,14,9,14,12,""128408"",""127023"",\N"
"799,55,24,5,20,13,""128999"",""127219"",\N"
"800,55,32,9,15,14,""128757"",""127591"",\N"
"801,55,3,3,10,15,""128351"",""129422"",\N"
"802,55,13,6,6,16,""128868"",\N,\N"
"803,55,22,11,11,17,""129943"",\N,\N"
"804,55,27,13,19,18,""130226"",\N,\N"
"805,55,26,5,21,19,""130426"",\N,\N"
"806,55,33,13,18,20,""130709"",\N,\N"
"807,55,11,8,22,21,""132279"",\N,\N"
"808,55,34,8,23,22,""136164"",\N,\N"
"809,56,30,6,5,1,""124598"",""122579"",""122795"""
"810,56,18,11,12,2,""124480"",""123749"",""122988"""
"811,56,22,11,11,3,""124727"",""123760"",""123242"""
"812,56,13,6,6,4,""124884"",""123595"",""123702"""
"813,56,4,4,1,5,""123536"",""123743"",""123709"""
"814,56,23,7,7,6,""124370"",""123565"",""123772"""
"815,56,31,1,4,7,""124960"",""123760"",""124021"""
"816,56,8,1,3,8,""124259"",""123190"",""124158"""
"817,56,15,7,8,9,""124446"",""123727"",""124172"""
"818,56,17,3,9,10,""124992"",""123718"",""124795"""
"819,56,21,4,2,11,""124434"",""123771"",\N"
"820,56,35,2,17,12,""125081"",""123887"",\N"
"821,56,3,3,10,13,""124495"",""123966"",\N"
"822,56,14,9,14,14,""124849"",""124101"",\N"
"823,56,2,2,16,15,""125410"",""124129"",\N"
"824,56,24,5,20,16,""124879"",""124520"",\N"
"825,56,32,9,15,17,""125410"",\N,\N"
"826,56,26,5,21,18,""125437"",\N,\N"
"827,56,33,13,18,19,""126820"",\N,\N"
"828,56,27,13,19,20,""127088"",\N,\N"
"829,56,11,8,22,21,""127609"",\N,\N"
"830,56,34,8,23,22,""129282"",\N,\N"
"831,57,4,4,1,1,""131138"",""130336"",""129816"""
"832,57,30,6,5,2,""131235"",""130013"",""130028"""
"833,57,13,6,6,3,""131921"",""130732"",""130407"""
"834,57,22,11,11,4,""131671"",""130469"",""130754"""
"835,57,8,1,3,5,""131263"",""130203"",""130933"""
"836,57,18,11,12,6,""131420"",""130755"",""130940"""
"837,57,15,7,8,7,""131809"",""130733"",""131419"""
"838,57,35,2,17,8,""131545"",""130865"",""131542"""
"839,57,31,1,4,9,""131774"",""130671"",""131880"""
"840,57,17,3,9,10,""131712"",""130892"",""133405"""
"841,57,23,7,7,11,""131470"",""130944"",\N"
"842,57,3,3,10,12,""132053"",""131194"",\N"
"843,57,21,4,2,13,""131574"",""131197"",\N"
"844,57,14,9,14,14,""131742"",""131227"",\N"
"845,57,2,2,16,15,""131457"",""131422"",\N"
"846,57,24,5,20,16,""132651"",""131728"",\N"
"847,57,32,9,15,17,""132901"",\N,\N"
"848,57,27,13,19,18,""132936"",\N,\N"
"849,57,26,5,21,19,""132992"",\N,\N"
"850,57,33,13,18,20,""133658"",\N,\N"
"851,57,11,8,22,21,""135239"",\N,\N"
"852,57,36,8,23,22,""146505"",\N,\N"
"853,58,4,4,1,1,""115816"",""115124"",""114648"""
"854,58,21,4,2,2,""116046"",""114766"",""114709"""
"855,58,30,6,5,3,""116049"",""114637"",""114970"""
"856,58,13,6,6,4,""116359"",""115245"",""115442"""
"857,58,22,11,11,5,""116266"",""115258"",""115885"""
"858,58,23,7,7,6,""116234"",""115164"",""115885"""
"859,58,15,7,8,7,""116174"",""115068"",""115976"""
"860,58,18,11,12,8,""116054"",""115150"",""116008"""
"861,58,8,1,3,9,""116613"",""115422"",""116015"""
"862,58,2,2,16,10,""116322"",""115468"",""117144"""
"863,58,17,3,9,11,""116685"",""115502"",\N"
"864,58,31,1,4,12,""116195"",""115801"",\N"
"865,58,3,3,10,13,""117213"",""115804"",\N"
"866,58,35,2,17,14,""116066"",""115847"",\N"
"867,58,32,9,15,15,""116627"",""115928"",\N"
"868,58,24,5,20,16,""117105"",""116661"",\N"
"869,58,26,5,21,17,""117361"",\N,\N"
"870,58,33,13,18,18,""117702"",\N,\N"
"871,58,27,13,19,19,""118024"",\N,\N"
"872,58,11,8,22,20,""118920"",\N,\N"
"873,58,36,8,23,21,""120763"",\N,\N"
874,58,14,9,14,22,\N,\N,\N
"875,59,4,4,1,1,""114232"",""113622"",""113962"""
"876,59,17,3,9,2,""114305"",""113728"",""114082"""
"877,59,8,1,3,3,""113887"",""113532"",""114140"""
"878,59,31,1,4,4,""114483"",""114295"",""114664"""
"879,59,22,11,11,5,""114766"",""114312"",""115804"""
"880,59,15,7,8,6,""114883"",""114211"",""115857"""
"881,59,14,9,14,7,""115090"",""113687"",""116426"""
"882,59,3,3,10,8,""114888"",""113909"",""116636"""
"883,59,21,4,2,9,""114614"",""113647"",""117260"""
"884,59,23,7,7,10,""114412"",""114398"",\N"
"885,59,32,9,15,11,""114489"",""114747"",\N"
"886,59,24,5,20,12,""115314"",""114969"",\N"
"887,59,18,11,12,13,""115085"",""114982"",\N"
"888,59,35,2,17,14,""115316"",""115052"",\N"
"889,59,2,2,16,15,""115324"",""115137"",\N"
"890,59,27,13,19,16,""115598"",\N,\N"
"891,59,33,13,18,17,""115993"",\N,\N"
"892,59,26,5,21,18,""116236"",\N,\N"
"893,59,11,8,22,19,""117276"",\N,\N"
"894,59,36,8,23,20,""117502"",\N,\N"
895,59,13,6,6,21,\N,\N,\N
896,59,30,6,5,22,\N,\N,\N
"897,60,4,4,1,1,""121018"",""120271"",""120253"""
"898,60,8,1,3,2,""121648"",""120497"",""120397"""
"899,60,30,6,5,3,""122096"",""120659"",""120574"""
"900,60,13,6,6,4,""121647"",""120846"",""120764"""
"901,60,21,4,2,5,""122411"",""120594"",""120919"""
"902,60,22,11,11,6,""122965"",""120929"",""120943"""
"903,60,23,7,7,7,""122886"",""121043"",""121073"""
"904,60,31,1,4,8,""122169"",""120816"",""121107"""
"905,60,2,2,16,9,""121670"",""120629"",""121329"""
"906,60,35,2,17,10,""121637"",""120672"",""121599"""
"907,60,14,9,14,11,""122424"",""121442"",\N"
"908,60,3,3,10,12,""123083"",""121567"",\N"
"909,60,24,5,20,13,""122685"",""121699"",\N"
"910,60,32,9,15,14,""122773"",""121990"",\N"
"911,60,26,5,21,15,""122541"",""122076"",\N"
"912,60,33,13,18,16,""122860"",""122207"",\N"
"913,60,17,3,9,17,""123129"",\N,\N"
"914,60,27,13,19,18,""123210"",\N,\N"
"915,60,18,11,12,19,""123247"",\N,\N"
"916,60,11,8,22,20,""126158"",\N,\N"
"917,60,36,8,23,21,""126316"",\N,\N"
918,60,15,7,8,22,\N,\N,\N
"919,61,4,4,1,1,""115350"",""114726"",""114942"""
"920,61,21,4,2,2,""115917"",""115295"",""115178"""
"921,61,8,1,3,3,""115376"",""115273"",""115386"""
"922,61,15,7,8,4,""116455"",""115506"",""115968"""
"923,61,30,6,5,5,""115716"",""115139"",""115986"""
"924,61,3,3,10,6,""116404"",""115269"",""116012"""
"925,61,31,1,4,7,""116251"",""115253"",""116228"""
"926,61,18,11,12,8,""116594"",""115814"",""116608"""
"927,61,22,11,11,9,""116735"",""115601"",""116912"""
"928,61,13,6,6,10,""116259"",""115555"",""117209"""
"929,61,35,2,17,11,""116493"",""115832"",\N"
"930,61,32,9,15,12,""116585"",""115833"",\N"
"931,61,2,2,16,13,""115906"",""115885"",\N"
"932,61,23,7,7,14,""116702"",""115888"",\N"
"933,61,24,5,20,15,""116581"",""116116"",\N"
"934,61,14,9,14,16,""116514"",""116301"",\N"
"935,61,17,3,9,17,""116985"",\N,\N"
"936,61,26,5,21,18,""117016"",\N,\N"
"937,61,33,13,18,19,""117121"",\N,\N"
"938,61,27,13,19,20,""117140"",\N,\N"
"939,61,11,8,22,21,""119088"",\N,\N"
"940,61,36,8,23,22,""119152"",\N,\N"
"941,62,30,6,5,1,""111588"",""110636"",""110832"""
"942,62,13,6,6,2,""111088"",""111146"",""111435"""
"943,62,21,4,2,3,""112287"",""111200"",""111920"""
"944,62,22,11,11,4,""112156"",""111263"",""112109"""
"945,62,4,4,1,5,""112416"",""111877"",""112449"""
"946,62,35,2,17,6,""112114"",""111724"",""112479"""
"947,62,18,11,12,7,""112238"",""111865"",""112523"""
"948,62,23,7,7,8,""111879"",""111673"",""112795"""
"949,62,8,1,3,9,""112777"",""112135"",""113174"""
"950,62,2,2,16,10,""111891"",""111718"",""115280"""
"951,62,31,1,4,11,""112477"",""112150"",\N"
"952,62,17,3,9,12,""112935"",""112292"",\N"
"953,62,26,5,21,13,""113167"",""112792"",\N"
"954,62,27,13,19,14,""112711"",""112854"",\N"
"955,62,33,13,18,15,""112627"",""112864"",\N"
"956,62,32,9,15,16,""112773"",""112925"",\N"
"957,62,14,9,14,17,""113180"",\N,\N"
"958,62,11,8,22,18,""113496"",\N,\N"
"959,62,3,3,10,19,""113506"",\N,\N"
"960,62,15,7,8,20,""113787"",\N,\N"
"961,62,24,5,20,21,""114041"",\N,\N"
"962,62,36,8,23,22,""116036"",\N,\N"
"963,63,30,6,5,1,""115865"",""115111"",""115493"""
"964,63,13,6,6,2,""116277"",""115679"",""115510"""
"965,63,4,4,1,3,""116328"",""115706"",""115785"""
"966,63,15,7,8,4,""115550"",""115776"",""116036"""
"967,63,23,7,7,5,""115949"",""115625"",""116091"""
"968,63,8,1,3,6,""116154"",""115742"",""116281"""
"969,63,21,4,2,7,""116825"",""115901"",""116345"""
"970,63,37,1,4,8,""116679"",""115902"",""116632"""
"971,63,3,3,10,9,""116534"",""115926"",""118272"""
